Country,Region,Year,Water Source Type,Water Treatment Method,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Diarrheal Cases,Cholera Cases,Typhoid Cases,Infant Mortality Rate,Access to Clean Water (%),Sanitation Coverage (%),GDP per Capita,Healthcare Access Index,Urbanization Rate,Rainfall,Temperature,Population Density
Country B,West,2021,River,UV,52.911573367426136,8.528132398648617,2.8107636512340015,11.687340938163443,45.57248848608055,14.376783935977818,391,83,18,0,31.441317004976614,77.72140877392219,70.31089256189237,13340.946291292152,86.05148019757863,87.12560737427293,2512.804739479307,32.29618491226918,853.419498658167
Country B,Central,2018,River,Filtration,84.10045256214518,8.513584001882766,6.3322666297197205,2.8010320165427354,13.326613595529107,19.5360796031065,236,66,18,22,5.757033948294338,75.73613225799937,93.50907620911323,11578.76521818825,82.10922406597044,33.803428585952915,2298.855064304058,19.115864872940204,4956.0263993351655
Country B,East,2020,Well,Chlorination,10.814169528435203,6.44811783975563,4.6786047309990275,3.986346225617001,15.601826833875466,12.808794027461389,462,73,19,29,1.6722871660252825,92.48341539051374,38.651991145451376,1588.9514664978174,87.23092155370583,54.07376681317511,2373.146790608922,20.737208516070577,1105.5761518403303
Country A,West,2018,Lake,Chlorination,23.542369256815554,8.615984094625341,1.799541134335133,3.953595693310767,17.919415185889182,11.014463710436925,17,60,0,12,33.047564638460685,72.64830732986088,55.68068762146171,19989.90229792774,95.72003865647403,75.73303968659579,1108.6824050466616,24.42341717950866,2043.3754359439017
Country B,West,2022,Piped,Filtration,84.88256534009709,8.729697881471955,9.354798666585308,9.056732518733144,1.7285296381545023,1.8855030060300315,7,77,11,1,48.96162733407661,97.26375529671972,94.58239299460404,1581.1534074367814,98.92875763498421,41.91863717932516,2483.4544444048115,14.928863941170398,423.83915858171116
Country A,East,2023,Spring,UV,79.99154410905115,5.80015430731851,4.3542316841250095,5.935812280759902,16.703143173642353,11.127299190462782,21,76,16,7,38.71681272610966,88.70428625610899,64.72654290195024,4821.548898266215,52.62520260342628,67.93704848079867,1095.8278594097565,26.891636604533435,2370.72483567164
Country B,South,2019,Piped,Filtration,3.110848320669546,5.6193548076047675,4.229257191191613,10.565768424716659,20.840230705627306,17.917173238467026,237,97,16,14,30.741920489620806,65.03630073828454,54.997404036258594,12396.528811317592,95.53481013417256,54.49113212364967,1320.9603009587324,26.855493580421676,180.10963642839477
Country A,South,2022,River,Boiling,16.381169151376717,8.63029757114345,2.2454571857182515,6.580696509755308,48.08463432895682,10.971814485974159,102,67,1,5,35.51172504044298,94.04157284808952,69.24624168498323,13166.405391101718,0.31741627526742366,63.85104549043673,1158.0187458802707,13.302664178199368,871.2875602133316
Country A,West,2022,Lake,Filtration,47.686920283228154,7.5473130892429525,3.7270775394619737,5.4931184276354434,19.40257245407463,5.273779896512785,74,26,11,16,29.684770158632958,64.49928261416154,79.6656048471859,4517.929161051257,7.04667535385497,16.163125688464532,2122.4259892924447,11.606798909445512,1918.2301831732816
Country C,East,2019,River,Boiling,8.558660327194934,7.81322613120649,1.6811389825385947,2.6306260015378773,11.423239407726015,16.165488449745816,107,13,13,18,48.37793820378828,98.3257748221121,57.621458387279816,7468.1485977391585,47.9719488516655,59.12140617749563,1349.9097393386148,26.02844232494805,3578.4697664964965
Country C,West,2018,Spring,Filtration,93.26794038960985,5.773544994051538,2.561248278838085,11.369960153236587,1.3608925329515464,10.07840461669495,143,69,8,23,13.20886974745179,40.372117966687945,54.142580613835975,7273.016470378738,92.44921595394965,30.48514487354952,2612.0968130082438,22.511354432817935,3022.619680880107
Country C,Central,2021,Well,None,84.67777481314236,6.599539072789157,2.9335624880942177,9.699374733840953,5.061179747201044,13.463617517780303,452,38,1,8,38.67405059986188,59.78576691014901,96.53481347125835,11539.29489162797,9.322979774024498,35.11556276063486,917.0996976269481,20.887105766274466,2586.477250242184
Country B,East,2019,River,Filtration,11.02704766763416,6.481333306094549,0.7780682817259199,3.593722669731392,41.814916982041055,3.6659305280066357,238,80,5,9,6.586083980124452,43.69474504021045,85.72323429311129,2790.3396725664675,48.71618868354051,49.604828850997734,1243.3936335233298,15.5760990797006,4071.1037962599994
Country B,North,2021,Well,UV,0.638629224650511,6.444098068649882,9.013362060005486,5.503169418478892,3.5446194171824708,2.232017757223399,229,72,15,21,20.78980871125789,65.98522782639964,30.381016666384404,8552.956372886252,31.29367563447293,50.76739437597034,2691.4280554999955,27.43881175018526,2620.7752559149626
Country B,Central,2023,Lake,UV,79.6973543037655,5.581965852027324,0.158831098569705,2.741694805612889,30.31152951815761,3.622381979778029,392,77,16,5,33.73816629211545,60.66722593693251,54.31874066178105,7891.294491663723,38.720574577562076,56.44998026497159,791.7757982953101,10.96769454422495,4808.291386034863
Country A,East,2022,Well,Boiling,91.52246839668317,6.1535827254863635,6.237471629161357,5.484747459501706,13.64953754737373,16.357852970158657,449,119,4,17,33.935428050771186,57.38938269813058,70.25338218954676,10313.36843941052,90.38041813970426,22.849518239339915,2240.151491060577,39.299665802768516,1071.0638344095191
Country A,West,2022,River,Chlorination,47.228681554980554,8.760359723432149,2.8837025478146874,6.133432007039941,24.571396500739002,17.959441581892847,356,85,18,11,9.391108609812099,68.11130989130643,33.407920095166226,15060.571168575028,91.97560405240264,34.91748711070244,2278.6990756039095,11.433323823566743,4541.520695515111
Country B,West,2021,Spring,Chlorination,75.22866570665397,5.212884458010168,0.3616693220347855,9.342155227182126,10.951056551294686,19.570680142395616,352,80,3,3,37.31681381886609,56.80108302937568,97.0454474158685,16736.14469087128,78.04173251112181,41.3554934519325,1236.9082942495234,38.31095689917984,3906.3943282514942
Country C,East,2023,Piped,Filtration,15.654274195313079,8.36818896113408,1.7173057126184943,10.539302591282464,39.21048727892954,6.1761568277359835,473,74,1,15,6.986445680839753,84.37217771463207,37.34461825397553,7297.991457915248,15.499323231564134,87.23861207852022,1708.4038238757935,34.30176610032114,3497.9809475364427
Country B,West,2022,Spring,None,65.90258442398162,6.063180389973136,3.61561940040825,9.225348841058388,35.584875146246844,12.146374282624677,141,64,6,22,6.823331783140707,90.41148388252496,86.0202077666288,17801.74930526086,53.8689648967378,77.83648340754898,2320.5031975851653,25.132190906045327,3097.0480140932013
Country A,East,2018,Spring,Chlorination,96.52069949123455,7.347146549796111,6.047818740565369,7.351589255539534,34.794321221993854,10.936716098934443,498,33,1,25,49.42801867094306,84.00251773015412,32.731826586029115,18698.277327734155,58.40825421824888,48.577886060524406,2907.5642234545344,33.84332282554394,3300.3051411461274
Country C,West,2023,Well,None,4.052171752061162,8.247997726372565,6.94833930843188,4.959699127443091,2.158877435136014,1.7594832979311192,201,42,15,21,26.459972754354265,55.84803237006092,49.69155519994982,2121.5643243356913,56.69205814359643,32.96480159314166,2900.0412288154826,16.65375917948059,4719.625464320301
Country C,North,2022,Well,Chlorination,72.92679828207392,5.274039636010251,0.03302959775889902,7.308334706401267,18.132257458179318,2.5549633711982644,85,9,17,11,20.695808468278585,40.85859847553935,45.12511248171284,15864.93405638334,98.02856750791705,32.44178729538117,825.1641288002781,28.565033885142384,4710.3452462159075
Country A,East,2020,River,Filtration,39.750530137691854,8.00957447916537,9.824173213163618,10.68301773296022,17.663176984055816,2.6882827769783812,245,84,15,29,9.683444710704359,90.92657094272657,49.11461111305451,17240.228101608343,46.8592491307682,89.96241663092948,2456.242833395503,26.612821553724803,4677.860431272768
Country C,North,2023,Piped,UV,33.69026673464761,6.213659558469939,3.6731408875389224,2.9956730241602596,17.378779013517047,17.830242915847197,118,86,0,1,3.4959732528458853,95.47258120192619,75.87680937342631,10493.04009833702,43.80566097135243,15.653264196759569,760.5737553054958,14.271372558473612,4700.184967132643
Country C,North,2022,Lake,UV,8.50211739056549,6.506181384530824,3.2887678615729055,8.196715258965504,30.487146659962267,15.105334068691414,74,0,13,22,5.781094156012456,77.02057372784292,72.1065295742842,7337.332822320363,26.127501198679226,48.66507583987182,826.1692914339965,19.37971944494707,3255.0698547681745
Country A,Central,2021,Spring,None,28.056701184176504,5.328305347259654,4.718663204567129,11.904117412633216,35.81465477465679,1.3255173647524732,16,27,7,20,41.61231494036255,52.71468610597489,84.25252418796639,16019.615828489943,61.87528045244234,83.14920868493353,2070.8211945484272,34.7613590602997,4218.183546885613
Country C,East,2022,River,UV,13.332520938938131,8.625580527284116,8.892496428662021,8.504009438862054,1.1693832710803376,14.2951799994753,471,102,16,25,18.13299743975463,91.90814526012119,64.3112460784291,1292.9341852137159,84.03197593365117,18.340835166810674,1541.790888673053,12.574289924089022,374.8975449510997
Country C,East,2023,River,Filtration,22.42646346419853,5.589948912010138,7.615963572397906,2.9572121713855375,24.441675838892042,17.795657501280054,203,42,0,4,19.725671951030392,91.64623614246017,71.30520239733204,12139.189279117567,68.58138525722403,69.48364947098533,1448.5682961646203,21.130777407406647,4630.8919453450135
Country C,South,2021,River,Boiling,14.938045423890934,8.774556953076093,7.106657504502385,5.87093974352143,32.632087981839376,8.70515665110241,342,72,1,19,46.93791788401492,59.943401725754626,99.54581252724881,7830.86479423075,89.84179875843189,36.33372787968212,2784.4556627270827,23.506221964570862,2308.9907944006623
Country A,East,2021,Piped,UV,77.84908268891975,6.7449574082428665,4.897979627422039,4.171350449721455,11.594836924705481,6.104926284695793,115,65,8,20,18.722810085703813,95.33674457332711,93.57615711242958,6111.498911931691,63.75351238422713,27.113382258376156,800.1450076466533,32.66342986457266,4481.75276344153
Country B,East,2019,Lake,Filtration,16.122077301733405,5.929544601053186,6.502347250038962,2.254460313707016,11.839831454134842,19.724374797892253,472,44,5,18,33.61736178355975,64.86186319511023,39.19254838889344,15327.698470842219,39.24657652874919,56.95724977664197,809.6678129675839,25.224372041029895,2040.755255391775
Country C,North,2019,River,None,37.144121443803655,6.731419697286811,9.949466945877223,3.532254091178392,7.364994571389694,1.3803475166522161,380,54,0,15,26.435988733793536,65.88376237154222,46.22990713703712,13562.18845076975,85.03024606203842,14.867582225899083,1673.6186583998199,10.680705786091979,2174.1636493658634
Country A,South,2018,Piped,Filtration,81.23629449891784,6.097047185299284,0.653062870581258,7.331591673797012,36.48095707973014,11.441381686927851,72,16,17,14,37.46462131290561,66.12600407299244,30.09858369447108,6368.682713905126,42.74182778208987,88.17430222606224,1152.4067984295075,11.955748806492723,472.6346837041549
Country A,Central,2021,Well,None,78.51030166281998,8.813705527285013,2.4325802810715658,11.088466482908785,27.90608351642334,19.62625588695598,86,35,12,27,12.573409305390909,72.5782786821639,52.11232027084668,9599.749513086432,60.93131623821516,27.7899885868396,794.693196006858,26.530256617487723,276.45876274081786
Country C,Central,2019,Lake,None,25.325593051055804,8.697813685027294,0.6873262696632088,4.994729347079785,44.08617671458124,2.5025181740497326,408,100,3,5,39.53030967979334,69.83608944782605,52.581128474365116,7750.993353722972,17.669247568166412,12.858567047340044,1423.547455857532,29.983109161966375,4370.107598742564
Country B,North,2018,River,Boiling,92.46408369269872,5.717423715101899,7.788562743605656,11.191587407753751,33.61900960507347,10.542340322504252,257,48,17,28,6.277455203901516,48.26454067473646,51.61836958379253,10186.124919522987,36.76255425374001,25.313505188355336,963.3533462552612,19.0557759921157,4200.588869539476
Country A,West,2021,River,None,11.205105988989105,7.518931126510656,8.473120282823434,9.970629221301134,22.299035820938386,7.589053150139344,15,14,15,17,48.66413228462963,58.45517825725362,94.98104441488996,8133.921948197723,59.43780888336574,37.831337456263455,614.8873334130545,10.774219006179614,4573.815452099336
Country B,South,2021,Well,UV,6.479675407008722,6.89213715366754,0.22019193896389733,5.630235341435377,4.71983520575327,5.09718129609891,182,58,15,23,22.610961512076,43.74838315258384,54.220944320135885,1444.0188368567358,73.73778803610355,55.47749924823685,830.4735059039382,24.41569691790507,2015.3488461641239
Country B,South,2023,Spring,Filtration,23.00555391449889,6.144370536306995,2.7052070664631076,2.8816623317715866,14.11306678701476,14.262167332047866,125,41,0,4,31.452072063216708,65.29648491166917,47.978839911182575,5638.206291639409,70.86396911179119,49.44906095170655,1122.8091195786392,13.674100625421062,4270.020935366535
Country C,East,2021,Piped,Filtration,44.18544846986846,7.55279912843233,7.563653709930031,4.101070943871584,40.36001971987453,18.30570052193149,8,77,19,8,6.1217252157311774,91.87890278459915,86.87921434982894,15214.348695583654,28.44769677524304,64.2175916444629,1547.6040498826617,31.196541203349767,1381.1793121628712
Country C,North,2021,Spring,UV,68.75443256440043,7.437636469928446,3.8601096348052555,3.626503505429835,39.0948478628868,5.1556047681074935,83,80,13,8,15.398738246259086,68.25611086833399,62.494471457692384,5904.873526189855,15.296924892706375,57.07458882819576,2988.375191609233,12.874637789703776,103.99385466158418
Country B,East,2019,Lake,Filtration,10.62851225940391,5.696619969113346,0.5795305925124705,7.188484508405454,33.56113295186445,6.051693504086884,363,21,17,8,10.204557014651721,90.76416950135074,56.08108301473135,16482.366956256024,44.52464277743301,62.575729245161405,2657.8395460748093,13.944043202580705,1856.6146671339363
Country B,South,2020,Piped,UV,20.30439929089126,7.778823936874774,8.38901973248417,4.419411395943944,8.587163168013328,1.2283595962651273,428,107,3,8,3.66983281965948,46.200573046668325,88.22768099834633,1789.8992499641124,70.5243240888655,37.643267798581654,780.7239256178832,15.050773497194518,796.5726970267789
Country B,Central,2022,Well,Boiling,93.37066950597263,6.232183600450233,4.075135030087874,9.995304525870147,25.06688398227096,1.569462088164486,342,30,16,9,48.88628968131447,86.36053549153127,98.63550091305551,4492.090984366103,64.55077304138818,68.20709167579474,728.3287964324754,21.212299855019563,2484.693899918508
Country B,North,2022,Piped,Boiling,78.65489142371678,5.66882404089632,6.7109904430569305,9.483270859370723,27.26450986115743,8.17645474188237,434,78,10,29,39.965717275796486,81.7695813998076,96.93091161910822,10080.167488208244,58.98267857568995,59.18724565562337,2059.875293428474,17.0162336859659,3379.417158196043
Country B,East,2019,Spring,UV,79.55821597162412,8.84777786239004,2.889091569197879,5.613564376543503,16.426349371153787,16.03772733314536,252,14,14,25,18.516573845467736,86.90759395813689,94.84619233028312,13131.059298839247,31.77149758682446,22.81762219741994,2240.0468753367268,29.82837563225511,1493.441454503213
Country B,West,2022,Lake,UV,91.47260334994026,7.746684037278042,8.630150554915003,5.922630575475897,20.262617195852883,12.14196132967648,290,88,16,5,39.26299255001954,82.84065774560324,97.41822059978094,6506.079320309829,89.85696843878566,33.61845516342239,501.33403690940395,31.18702785806788,1951.677517109732
